2/3/2012 Main diode results (vf)
C

16:05:16 02:03:2012	+7.239923E-01,+1.000000E-03,+9.910000E+37,+1.723265E+03,+3.584400E+04,+7.245971E-01,+1.000000E-03,+9.910000E+37,+1.723328E+03,+3.584400E+04,+7.249268E-01,+1.000000E-03,+9.910000E+37,+1.723393E+03,+3.584400E+04,+9.109934E-03,+0.000000E+00,+9.910000E+37,+1.723524E+03,+3.584400E+04
16:06:08 02:03:2012	+5.159795E-01,+1.000000E-03,+9.910000E+37,+1.775067E+03,+3.584400E+04,+5.160274E-01,+1.000000E-03,+9.910000E+37,+1.775131E+03,+3.584400E+04,+5.160537E-01,+1.000000E-03,+9.910000E+37,+1.775194E+03,+3.584400E+04,+3.591053E-02,+0.000000E+00,+9.910000E+37,+1.775326E+03,+3.584400E+04
16:06:54 02:03:2012	+6.840958E-01,+1.000000E-03,+9.910000E+37,+1.820336E+03,+3.584400E+04,+6.845998E-01,+1.000000E-03,+9.910000E+37,+1.820399E+03,+3.584400E+04,+6.849087E-01,+1.000000E-03,+9.910000E+37,+1.820455E+03,+3.584400E+04,+8.645007E-03,+0.000000E+00,+9.910000E+37,+1.820587E+03,+3.584400E+04
16:07:33 02:03:2012	+6.974570E-01,+1.000000E-03,+9.910000E+37,+1.859305E+03,+3.584400E+04,+6.979488E-01,+1.000000E-03,+9.910000E+37,+1.859367E+03,+3.584400E+04,+6.982010E-01,+1.000000E-03,+9.910000E+37,+1.859432E+03,+3.584400E+04,+7.706959E-03,+0.000000E+00,+9.910000E+37,+1.859563E+03,+3.584400E+04

E

16:19:17 02:03:2012	+5.652370E-01,+1.000000E-03,+9.910000E+37,+2.563646E+03,+3.584400E+04,+5.653255E-01,+1.000000E-03,+9.910000E+37,+2.563710E+03,+3.584400E+04,+5.653772E-01,+1.000000E-03,+9.910000E+37,+2.563766E+03,+3.584400E+04,+1.315678E-02,+0.000000E+00,+9.910000E+37,+2.563896E+03,+3.584400E+04
16:20:30 02:03:2012	+1.282073E+00,+1.000000E-03,+9.910000E+37,+2.636815E+03,+3.584400E+04,+1.284251E+00,+1.000000E-03,+9.910000E+37,+2.636878E+03,+3.584400E+04,+1.285493E+00,+1.000000E-03,+9.910000E+37,+2.636941E+03,+3.584400E+04,+3.389497E-03,+0.000000E+00,+9.910000E+37,+2.637064E+03,+3.584400E+04
16:21:12 02:03:2012	+1.646070E+00,+1.000000E-03,+9.910000E+37,+2.678198E+03,+3.584400E+04,+1.648963E+00,+1.000000E-03,+9.910000E+37,+2.678262E+03,+3.584400E+04,+1.650653E+00,+1.000000E-03,+9.910000E+37,+2.678325E+03,+3.584400E+04,+3.091628E-03,+0.000000E+00,+9.910000E+37,+2.678450E+03,+3.584400E+04
16:21:50 02:03:2012	+6.617901E-01,+1.000000E-03,+9.910000E+37,+2.716151E+03,+3.584400E+04,+6.619813E-01,+1.000000E-03,+9.910000E+37,+2.716214E+03,+3.584400E+04,+6.620670E-01,+1.000000E-03,+9.910000E+37,+2.716277E+03,+3.584400E+04,+1.078746E-02,+0.000000E+00,+9.910000E+37,+2.716409E+03,+3.584400E+04
16:22:29 02:03:2012	+1.530239E+00,+1.000000E-03,+9.910000E+37,+2.755116E+03,+3.584400E+04,+1.532371E+00,+1.000000E-03,+9.910000E+37,+2.755179E+03,+3.584400E+04,+1.533561E+00,+1.000000E-03,+9.910000E+37,+2.755243E+03,+3.584400E+04,+3.866394E-03,+0.000000E+00,+9.910000E+37,+2.755366E+03,+3.584400E+04
16:23:20 02:03:2012	+1.352970E+00,+1.000000E-03,+9.910000E+37,+2.806158E+03,+3.584400E+04,+1.355187E+00,+1.000000E-03,+9.910000E+37,+2.806221E+03,+3.584400E+04,+1.356434E+00,+1.000000E-03,+9.910000E+37,+2.806285E+03,+3.584400E+04,+2.188139E-03,+0.000000E+00,+9.910000E+37,+2.806410E+03,+3.584400E+04
16:24:01 02:03:2012	+7.960761E-01,+1.000000E-03,+9.910000E+37,+2.847592E+03,+3.584400E+04,+7.965171E-01,+1.000000E-03,+9.910000E+37,+2.847655E+03,+3.584400E+04,+7.967312E-01,+1.000000E-03,+9.910000E+37,+2.847719E+03,+3.584400E+04,+5.308020E-03,+0.000000E+00,+9.910000E+37,+2.847851E+03,+3.584400E+04
16:24:56 02:03:2012	+1.366177E+00,+1.000000E-03,+9.910000E+37,+2.902514E+03,+3.584400E+04,+1.368297E+00,+1.000000E-03,+9.910000E+37,+2.902576E+03,+3.584400E+04,+1.369510E+00,+1.000000E-03,+9.910000E+37,+2.902641E+03,+3.584400E+04,+4.023779E-03,+0.000000E+00,+9.910000E+37,+2.902765E+03,+3.584400E+04
16:25:40 02:03:2012	+1.553244E+00,+1.000000E-03,+9.910000E+37,+2.946715E+03,+3.584400E+04,+1.555588E+00,+1.000000E-03,+9.910000E+37,+2.946777E+03,+3.584400E+04,+1.557213E+00,+1.000000E-03,+9.910000E+37,+2.946835E+03,+3.584400E+04,+4.572615E-03,+0.000000E+00,+9.910000E+37,+2.946966E+03,+3.584400E+04

F

16:32:30 02:03:2012	+7.098157E-01,+1.000000E-03,+9.910000E+37,+3.356656E+03,+3.584400E+04,+7.100195E-01,+1.000000E-03,+9.910000E+37,+3.356719E+03,+3.584400E+04,+7.101117E-01,+1.000000E-03,+9.910000E+37,+3.356783E+03,+3.584400E+04,+5.723147E-03,+0.000000E+00,+9.910000E+37,+3.356907E+03,+3.584400E+04
16:33:35 02:03:2012	+8.341838E+00,+1.000000E-03,+9.910000E+37,+3.420813E+03,+3.584400E+04,+8.360972E+00,+1.000000E-03,+9.910000E+37,+3.420875E+03,+3.584400E+04,+8.358494E+00,+1.000000E-03,+9.910000E+37,+3.420933E+03,+3.584400E+04,+8.083346E-04,+0.000000E+00,+9.910000E+37,+3.421064E+03,+3.584400E+04
16:34:25 02:03:2012	+9.562078E+00,+1.000000E-03,+9.910000E+37,+3.470619E+03,+3.584400E+04,+9.580648E+00,+1.000000E-03,+9.910000E+37,+3.470682E+03,+3.584400E+04,+9.582605E+00,+1.000000E-03,+9.910000E+37,+3.470746E+03,+3.584400E+04,+7.960676E-04,+0.000000E+00,+9.910000E+37,+3.470870E+03,+3.584400E+04
16:36:04 02:03:2012	+7.603275E-01,+1.000000E-03,+9.910000E+37,+3.569998E+03,+3.584400E+04,+7.606161E-01,+1.000000E-03,+9.910000E+37,+3.570061E+03,+3.584400E+04,+7.607440E-01,+1.000000E-03,+9.910000E+37,+3.570125E+03,+3.584400E+04,+5.240114E-03,+0.000000E+00,+9.910000E+37,+3.570257E+03,+3.584400E+04
16:36:41 02:03:2012	+8.286951E+00,+1.000000E-03,+9.910000E+37,+3.606557E+03,+3.584400E+04,+8.309370E+00,+1.000000E-03,+9.910000E+37,+3.606620E+03,+3.584400E+04,+8.312741E+00,+1.000000E-03,+9.910000E+37,+3.606676E+03,+3.584400E+04,+7.036533E-04,+0.000000E+00,+9.910000E+37,+3.606800E+03,+3.584400E+04
16:37:25 02:03:2012	+6.966681E+00,+1.000000E-03,+9.910000E+37,+3.650724E+03,+3.584400E+04,+6.980293E+00,+1.000000E-03,+9.910000E+37,+3.650787E+03,+3.584400E+04,+6.980705E+00,+1.000000E-03,+9.910000E+37,+3.650851E+03,+3.584400E+04,+9.826300E-04,+0.000000E+00,+9.910000E+37,+3.650969E+03,+3.584400E+04
16:38:04 02:03:2012	+6.831548E-01,+1.000000E-03,+9.910000E+37,+3.690188E+03,+3.584400E+04,+6.833897E-01,+1.000000E-03,+9.910000E+37,+3.690250E+03,+3.584400E+04,+6.835060E-01,+1.000000E-03,+9.910000E+37,+3.690314E+03,+3.584400E+04,+7.273745E-03,+0.000000E+00,+9.910000E+37,+3.690437E+03,+3.584400E+04
16:39:33 02:03:2012	+3.817311E+00,+1.000000E-03,+9.910000E+37,+3.779239E+03,+3.584400E+04,+3.828907E+00,+1.000000E-03,+9.910000E+37,+3.779303E+03,+3.584400E+04,+3.830771E+00,+1.000000E-03,+9.910000E+37,+3.779366E+03,+3.584400E+04,+1.125598E-03,+0.000000E+00,+9.910000E+37,+3.779482E+03,+3.584400E+04
16:40:25 02:03:2012	+5.426856E+00,+1.000000E-03,+9.910000E+37,+3.830596E+03,+3.584400E+04,+5.436590E+00,+1.000000E-03,+9.910000E+37,+3.830658E+03,+3.584400E+04,+5.435757E+00,+1.000000E-03,+9.910000E+37,+3.830723E+03,+3.584400E+04,+1.139273E-03,+0.000000E+00,+9.910000E+37,+3.830854E+03,+3.584400E+04
