15:41:24 27:02:2012	+9.999825E+00,+1.000000E-03,+9.910000E+37,+1.002303E+03,+3.585200E+04,+9.999609E+00,+1.000000E-03,+9.910000E+37,+1.002366E+03,+3.585200E+04,+9.999573E+00,+1.000000E-03,+9.910000E+37,+1.002423E+03,+3.585200E+04,-8.635812E-04,+0.000000E+00,+9.910000E+37,+1.002556E+03,+3.584400E+04
15:42:14 27:02:2012	+9.999769E+00,+1.000000E-03,+9.910000E+37,+1.052190E+03,+3.585200E+04,+9.999584E+00,+1.000000E-03,+9.910000E+37,+1.052254E+03,+3.585200E+04,+9.999567E+00,+1.000000E-03,+9.910000E+37,+1.052317E+03,+3.585200E+04,-7.702493E-04,+0.000000E+00,+9.910000E+37,+1.052449E+03,+3.584400E+04
15:42:59 27:02:2012	+9.999825E+00,+1.000000E-03,+9.910000E+37,+1.096686E+03,+3.585200E+04,+9.999606E+00,+1.000000E-03,+9.910000E+37,+1.096749E+03,+3.585200E+04,+9.999591E+00,+1.000000E-03,+9.910000E+37,+1.096812E+03,+3.585200E+04,-7.808562E-04,+0.000000E+00,+9.910000E+37,+1.096943E+03,+3.584400E+04
15:44:46 27:02:2012	+9.999782E+00,+1.000000E-03,+9.910000E+37,+1.204160E+03,+3.585200E+04,+9.999589E+00,+1.000000E-03,+9.910000E+37,+1.204223E+03,+3.585200E+04,+9.999584E+00,+1.000000E-03,+9.910000E+37,+1.204287E+03,+3.585200E+04,+9.880075E+00,+0.000000E+00,+9.910000E+37,+1.204351E+03,+3.584400E+04
15:45:49 27:02:2012	+9.999784E+00,+1.000000E-03,+9.910000E+37,+1.266194E+03,+3.585200E+04,+9.999605E+00,+1.000000E-03,+9.910000E+37,+1.266257E+03,+3.585200E+04,+9.999593E+00,+1.000000E-03,+9.910000E+37,+1.266321E+03,+3.585200E+04,-1.105600E-03,+0.000000E+00,+9.910000E+37,+1.266447E+03,+3.584400E+04

15:46:32 27:02:2012	+9.999778E+00,+1.000000E-03,+9.910000E+37,+1.309319E+03,+3.585200E+04,+9.999586E+00,+1.000000E-03,+9.910000E+37,+1.309382E+03,+3.585200E+04,+9.999580E+00,+1.000000E-03,+9.910000E+37,+1.309446E+03,+3.585200E+04,-1.132039E-03,+0.000000E+00,+9.910000E+37,+1.309570E+03,+3.584400E+04
A
16:12:13 27:02:2012	+4.952559E-01,+1.000000E-03,+9.910000E+37,+2.850664E+03,+3.584400E+04,+4.952738E-01,+1.000000E-03,+9.910000E+37,+2.850728E+03,+3.584400E+04,+4.952867E-01,+1.000000E-03,+9.910000E+37,+2.850791E+03,+3.584400E+04,+1.053833E-01,+0.000000E+00,+9.910000E+37,+2.850915E+03,+3.584400E+04
16:14:20 27:02:2012	+4.940569E-01,+1.000000E-03,+9.910000E+37,+2.977170E+03,+3.584400E+04,+4.940663E-01,+1.000000E-03,+9.910000E+37,+2.977232E+03,+3.584400E+04,+4.940703E-01,+1.000000E-03,+9.910000E+37,+2.977296E+03,+3.584400E+04,+1.068237E-01,+0.000000E+00,+9.910000E+37,+2.977420E+03,+3.584400E+04
